source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Joshua White,NA,RB,"27 Att, 67 Yds, 2.5 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Mike Freeman,NA,RB,"17 Att, 68 Yds, 4.0 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Dameane Douglas*,NA,WR,"100 Rec, 1150 Yds, 11.5 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Joel Young*,NA,WR,"28 Rec, 281 Yds, 10.0 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Phillip Pipersburg,NA,WR,"4 Rec, 56 Yds, 14.0 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Bruce Pierre,NA,WR,"6 Rec, 76 Yds, 12.7 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Ronnie Davenport,NA,WR,"3 Rec, 61 Yds, 20.3 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,A.J. Kunkle*,NA,TE,"13 Rec, 128 Yds, 9.8 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Brian Surgener,NA,TE,"9 Rec, 112 Yds, 12.4 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Corey Smith,NA,TE,"6 Rec, 45 Yds, 7.5 Avg",1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Kevin Doherty*,NA,OL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,John Romero*,NA,OL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Kevin Swillis*,NA,OL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,Langston Walker*,NA,OL,,1998,California,Tom Holmoe
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Tom_Holmoe/1998_california_roster.csv,John Welbourn*,NA,OL,,1998,California,Tom Holmoe
