source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Gene Lemmers,NA,K,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Chuck Meierbachtol,NA,DL,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Curtis Cummings,NA,LB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Mac McKeever,NA,LB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Kevin Moore,NA,LB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Stacey Alexander,NA,DB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Roger Beavers,NA,DB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Ron Frost,NA,DB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Val James,NA,DB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Anthony Reynolds,NA,DB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Gary Ryan,NA,DB,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1985_long-beach-state_roster.csv,Dana Ramsey,NA,P,,1985,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Jeff Graham,NA,QB,"245 Cmp, 426 Att, 2921 Yds, 20 TD",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Gary Ruhlen,NA,QB,"14 Cmp, 23 Att, 165 Yds, 1 TD",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Mark Templeton,NA,RB,"99 Rec, 685 Yds, 6.9 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Michael Roberts,NA,RB,"71 Att, 340 Yds, 4.8 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Ricco Wilson,NA,RB,"57 Att, 126 Yds, 2.2 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Brian Browning,NA,RB,"40 Att, 111 Yds, 2.8 Avg",1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,John Mattson,NA,RB,,1986,Long Beach State,Mike Sheppard
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Mike_Sheppard/1986_long-beach-state_roster.csv,Tyrone McCullouch,NA,WR,"9 Rec, 159 Yds, 17.7 Avg",1986,Long Beach State,Mike Sheppard
