Player,Class,Pos,Summary,Year,School,Coach
Tyler Knaak,SO,OL,,2022,Utah,Kyle Whittingham
Hunter Lotulelei,SO,OL,,2022,Utah,Kyle Whittingham
Shintaro Mann,SO,OL,,2022,Utah,Kyle Whittingham
Keith Olson,SO,OL,,2022,Utah,Kyle Whittingham
Ben Norton,SR,K,,2022,Utah,Kyle Whittingham
Jordan Noyes,JR,K,,2022,Utah,Kyle Whittingham
Jadon Redding,SR,K,,2022,Utah,Kyle Whittingham
Joey Cheek,SO,K,,2022,Utah,Kyle Whittingham
Lander Barton,SO,LB,,2022,Utah,Kyle Whittingham
Ethan Calvert,SO,LB,,2022,Utah,Kyle Whittingham
Josh Calvert,JR,LB,,2022,Utah,Kyle Whittingham
Mohamoud Diabate,SR,LB,,2022,Utah,Kyle Whittingham
Hayden Furey,SR,LB,,2022,Utah,Kyle Whittingham
Lolani Langi,SO,LB,,2022,Utah,Kyle Whittingham
Andrew Mata'afa,SR,LB,,2022,Utah,Kyle Whittingham
Justin Medlock,SO,LB,,2022,Utah,Kyle Whittingham
Karene Reid,JR,LB,,2022,Utah,Kyle Whittingham
Mason Tufaga,SO,LB,,2022,Utah,Kyle Whittingham
Jack Bouwmeester,FR,P,,2022,Utah,Kyle Whittingham
Michael Williams,SR,P,,2022,Utah,Kyle Whittingham
Stone Azarcon,SR,S,,2022,Utah,Kyle Whittingham
Cole Bishop,JR,S,,2022,Utah,Kyle Whittingham
Jatravis Broughton,SR,CB,,2022,Utah,Kyle Whittingham
Elijah Davis,SO,CB,,2022,Utah,Kyle Whittingham
Jonah Elliss,JR,DE,,2022,Utah,Kyle Whittingham
Van Fillinger,JR,DE,,2022,Utah,Kyle Whittingham
JT Greep,JR,LS,,2022,Utah,Kyle Whittingham
R.J. Hubert,SR,S,,2022,Utah,Kyle Whittingham
Clayton Isbell,SR,S,,2022,Utah,Kyle Whittingham
Devin Kaufusi,SR,DT,,2022,Utah,Kyle Whittingham
Chase Kennedy,SO,DE,,2022,Utah,Kyle Whittingham
Kenzel Lawler,SO,CB,,2022,Utah,Kyle Whittingham
Jocelyn Malaska,SO,CB,,2022,Utah,Kyle Whittingham
Faybian Marks,JR,CB,,2022,Utah,Kyle Whittingham
Malone Mataele,SR,CB,,2022,Utah,Kyle Whittingham
Connor O'Toole,JR,DE,,2022,Utah,Kyle Whittingham
Jadon Pearson,JR,S,,2022,Utah,Kyle Whittingham
Simote Pepa,SO,DT,,2022,Utah,Kyle Whittingham
Clark Phillips III,JR,CB,,2022,Utah,Kyle Whittingham
Fua Pututau,SR,DT,,2022,Utah,Kyle Whittingham
Tennessee Pututau,JR,DT,,2022,Utah,Kyle Whittingham
Bryson Reeves,JR,S,,2022,Utah,Kyle Whittingham
Gabe Reid,SR,DE,,2022,Utah,Kyle Whittingham
Caine Savage,JR,CB,,2022,Utah,Kyle Whittingham
Darrien Stewart,SO,S,,2022,Utah,Kyle Whittingham
Miki Suguturaga,JR,DE,,2022,Utah,Kyle Whittingham
Junior Tafuna,JR,DT,,2022,Utah,Kyle Whittingham
Keanu Tanuvasa,SO,DT,,2022,Utah,Kyle Whittingham
Sione Vaki,SO,S,,2022,Utah,Kyle Whittingham
Zemaiah Vaughn,JR,CB,,2022,Utah,Kyle Whittingham
Aliki Vimahi,JR,DT,,2022,Utah,Kyle Whittingham
Tyler Wegis,SO,DE,,2022,Utah,Kyle Whittingham
Ka'eo Akana,SO,DE,,2022,Utah,Kyle Whittingham
Logan Castor,SO,LS,,2022,Utah,Kyle Whittingham
David Fotu,JR,DT,,2022,Utah,Kyle Whittingham
Nick Howe,SO,CB,,2022,Utah,Kyle Whittingham
James LeBaron,SO,DE,,2022,Utah,Kyle Whittingham
Elisha Lloyd,SO,CB,,2022,Utah,Kyle Whittingham
Shuhei Mitsumoto,SO,DE,,2022,Utah,Kyle Whittingham
Gavin Nawahine,SO,DE,,2022,Utah,Kyle Whittingham
Brock Nowatzke,SO,S,,2022,Utah,Kyle Whittingham
Helaman Ofengahue,SO,DE,,2022,Utah,Kyle Whittingham
Malae Tanuvasa,SO,S,,2022,Utah,Kyle Whittingham
