Player,Class,Pos,Summary,Year,School,Coach
Tanoa Togiai,JR,OL,,2024,Utah,Kyle Whittingham
Zereoue Williams,JR,OL,,2024,Utah,Kyle Whittingham
Roger Alderman,SO,OL,,2024,Utah,Kyle Whittingham
Alex Harrison,SR,OL,,2024,Utah,Kyle Whittingham
Lukas Jackson,FR,OL,,2024,Utah,Kyle Whittingham
Brennan Molina,FR,OL,,2024,Utah,Kyle Whittingham
Reece Parmenter,FR,OL,,2024,Utah,Kyle Whittingham
Kamilo Raass,FR,OL,,2024,Utah,Kyle Whittingham
Alma Taleni,FR,OL,,2024,Utah,Kyle Whittingham
Cole Becker,SR,K,,2024,Utah,Kyle Whittingham
Trey Coleman,FR,K,,2024,Utah,Kyle Whittingham
Joey Cheek,SO,K,,2024,Utah,Kyle Whittingham
Hunter Andrews,FR,LB,,2024,Utah,Kyle Whittingham
Moroni Anae,JR,LB,,2024,Utah,Kyle Whittingham
Lander Barton,JR,LB,,2024,Utah,Kyle Whittingham
Josh Calvert,SR,LB,,2024,Utah,Kyle Whittingham
Sione Fotu,SO,LB,,2024,Utah,Kyle Whittingham
Johnathan Hall,SO,LB,,2024,Utah,Kyle Whittingham
Kana'i Lopes,FR,LB,,2024,Utah,Kyle Whittingham
Karene Reid,SR,LB,,2024,Utah,Kyle Whittingham
Trey Reynolds,SO,LB,,2024,Utah,Kyle Whittingham
Jaeden Bland,FR,LB,,2024,Utah,Kyle Whittingham
Levani Damuni,SR,LB,,2024,Utah,Kyle Whittingham
Grady Mareko,FR,LB,,2024,Utah,Kyle Whittingham
Jack Bouwmeester,JR,P,,2024,Utah,Kyle Whittingham
Elliot Janish,JR,P,,2024,Utah,Kyle Whittingham
Ka'eo Akana,SO,DE,,2024,Utah,Kyle Whittingham
Jackson Bennee,FR,S,,2024,Utah,Kyle Whittingham
CJ Blocker,SO,CB,,2024,Utah,Kyle Whittingham
Cameron Calhoun,FR,CB,,2024,Utah,Kyle Whittingham
Logan Castor,JR,LS,,2024,Utah,Kyle Whittingham
John Henry Daley,SO,DE,,2024,Utah,Kyle Whittingham
Elijah Davis,SO,CB,,2024,Utah,Kyle Whittingham
Kash Dillon,FR,DE,,2024,Utah,Kyle Whittingham
Elijah Elliss,FR,DE,,2024,Utah,Kyle Whittingham
Rabbit Evans,JR,S,,2024,Utah,Kyle Whittingham
Logan Fano,SO,DE,,2024,Utah,Kyle Whittingham
Van Fillinger,SR,DE,,2024,Utah,Kyle Whittingham
Paul Fitzgerald,SO,DE,,2024,Utah,Kyle Whittingham
David Fotu,JR,DT,,2024,Utah,Kyle Whittingham
Alaka'i Gilman,SR,S,,2024,Utah,Kyle Whittingham
JT Greep,SR,LS,,2024,Utah,Kyle Whittingham
Nick Howe,JR,CB,,2024,Utah,Kyle Whittingham
Kenan Johnson,SR,CB,,2024,Utah,Kyle Whittingham
Tao Johnson,SO,S,,2024,Utah,Kyle Whittingham
Jonah Lea'ea,SO,DE,,2024,Utah,Kyle Whittingham
Connor O'Toole,SR,DE,,2024,Utah,Kyle Whittingham
Simote Pepa,JR,DT,,2024,Utah,Kyle Whittingham
John Randle Jr.,SO,CB,,2024,Utah,Kyle Whittingham
Nate Ritchie,SO,S,,2024,Utah,Kyle Whittingham
Quimari Shemwell,FR,CB,,2024,Utah,Kyle Whittingham
Smith Snowden,SO,CB,,2024,Utah,Kyle Whittingham
Junior Tafuna,SR,DT,,2024,Utah,Kyle Whittingham
Keanu Tanuvasa,SO,DT,,2024,Utah,Kyle Whittingham
Vili Taufatofua,JR,DE,,2024,Utah,Kyle Whittingham
Dallas Vakalahi,FR,DT,,2024,Utah,Kyle Whittingham
Zemaiah Vaughn,SR,CB,,2024,Utah,Kyle Whittingham
Aliki Vimahi,SR,DT,,2024,Utah,Kyle Whittingham
Jori Benson,SO,DT,,2024,Utah,Kyle Whittingham
Isaiah Brown,FR,CB,,2024,Utah,Kyle Whittingham
Justice Brusatto,JR,DE,,2024,Utah,Kyle Whittingham
Alex Cloward,FR,DE,,2024,Utah,Kyle Whittingham
Jeilani Davis,FR,S,,2024,Utah,Kyle Whittingham
Ben Durham,SO,S,,2024,Utah,Kyle Whittingham
Sammie Hunter,FR,CB,,2024,Utah,Kyle Whittingham
James LeBaron,SO,DT,,2024,Utah,Kyle Whittingham
Helaman Ofengahue,SO,DE,,2024,Utah,Kyle Whittingham
Bobby Piland,SO,DT,,2024,Utah,Kyle Whittingham
Carter Stembridge,FR,S,,2024,Utah,Kyle Whittingham
Nasir Stephens,FR,CB,,2024,Utah,Kyle Whittingham
Mike Tauteoli,FR,DT,,2024,Utah,Kyle Whittingham
Money Thompson,FR,CB,,2024,Utah,Kyle Whittingham
Xane Uipi,SO,CB,,2024,Utah,Kyle Whittingham
