Player,Class,Pos,Summary,Year,School,Coach
London Bartholomew,SO,OL,,2017,Utah,Kyle Whittingham
Jackson Barton,JR,OL,,2017,Utah,Kyle Whittingham
Johnny Capra,SO,OL,,2017,Utah,Kyle Whittingham
Nick Carman,SO,OL,,2017,Utah,Kyle Whittingham
Keven Dixon,SO,OL,,2017,Utah,Kyle Whittingham
Nick Ford,FR,OL,,2017,Utah,Kyle Whittingham
Jake Grant,FR,OL,,2017,Utah,Kyle Whittingham
Daniel Heller,SO,OL,,2017,Utah,Kyle Whittingham
Kyle Lanterman,SO,OL,,2017,Utah,Kyle Whittingham
Shintaro Mann,FR,OL,,2017,Utah,Kyle Whittingham
Scott Peck,FR,OL,,2017,Utah,Kyle Whittingham
Michael Richardson,FR,OL,,2017,Utah,Kyle Whittingham
Tucker Scott,FR,OL,,2017,Utah,Kyle Whittingham
Paul Toala,SO,OL,,2017,Utah,Kyle Whittingham
Salesi Uhatafe,SR,OL,,2017,Utah,Kyle Whittingham
Orlando Umana,FR,OL,,2017,Utah,Kyle Whittingham
Mo Unutoa,FR,OL,,2017,Utah,Kyle Whittingham
Stratten Wagner,FR,OL,,2017,Utah,Kyle Whittingham
Matt Gay,SR,K,,2017,Utah,Kyle Whittingham
Hayes Hicken,SO,K,,2017,Utah,Kyle Whittingham
Sunia Tauteoli,SR,LB,,2017,Utah,Kyle Whittingham
Cody Barton,JR,LB,,2017,Utah,Kyle Whittingham
Trevor Horlacher,FR,LB,,2017,Utah,Kyle Whittingham
Karsen Liljenquist,JR,LB,,2017,Utah,Kyle Whittingham
Kavika Luafatasaga,SR,LB,,2017,Utah,Kyle Whittingham
Ali'i Niumatalolo,FR,LB,,2017,Utah,Kyle Whittingham
Donavan Thompson,SO,LB,,2017,Utah,Kyle Whittingham
Zach Boesen,FR,LB,,2017,Utah,Kyle Whittingham
Peter Brown,SO,LB,,2017,Utah,Kyle Whittingham
Christian Drews,SR,LB,,2017,Utah,Kyle Whittingham
Connor Haller,FR,LB,,2017,Utah,Kyle Whittingham
Devin Lloyd,FR,LB,,2017,Utah,Kyle Whittingham
Adan Mao,FR,LB,,2017,Utah,Kyle Whittingham
Marcus Sanders-Williams,SR,LB,,2017,Utah,Kyle Whittingham
Albert Tai,FR,LB,,2017,Utah,Kyle Whittingham
Tielu Tiatia,FR,LB,,2017,Utah,Kyle Whittingham
Alex Whittingham,SR,LB,,2017,Utah,Kyle Whittingham
Philip Afia,SO,DB,,2017,Utah,Kyle Whittingham
Corrion Ballard,JR,DB,,2017,Utah,Kyle Whittingham
Julian Blackmon,SO,DB,,2017,Utah,Kyle Whittingham
Marquise Blair,JR,DB,,2017,Utah,Kyle Whittingham
Terrell Burgess,SO,DB,,2017,Utah,Kyle Whittingham
Javelin Guidry,FR,DB,,2017,Utah,Kyle Whittingham
Javelin Guidry,FR,DB,,2017,Utah,Kyle Whittingham
Chase Hansen,JR,DB,,2017,Utah,Kyle Whittingham
Chase Hansen,JR,DB,,2017,Utah,Kyle Whittingham
Boobie Hobbs,SR,DB,,2017,Utah,Kyle Whittingham
Casey Hughes,JR,DB,,2017,Utah,Kyle Whittingham
Jaylon Johnson,FR,DB,,2017,Utah,Kyle Whittingham
Kenric Young,SR,DB,,2017,Utah,Kyle Whittingham
Stone Azarcon,FR,DB,,2017,Utah,Kyle Whittingham
Dakota Hansen,FR,DB,,2017,Utah,Kyle Whittingham
Shawn Hansen,JR,DB,,2017,Utah,Kyle Whittingham
Batchlor Johnson,SO,DB,,2017,Utah,Kyle Whittingham
Nygel King,FR,DB,,2017,Utah,Kyle Whittingham
Tareke Lewis,JR,DB,,2017,Utah,Kyle Whittingham
Josh Nurse,SO,DB,,2017,Utah,Kyle Whittingham
Jordon Orozco,FR,DB,,2017,Utah,Kyle Whittingham
Riley Phillips,FR,DB,,2017,Utah,Kyle Whittingham
Dylan Slavens,FR,DB,,2017,Utah,Kyle Whittingham
Tyrone Smith,JR,DB,,2017,Utah,Kyle Whittingham
Tre Strong,JR,DB,,2017,Utah,Kyle Whittingham
Adam Webber,FR,DB,,2017,Utah,Kyle Whittingham
Mitch Wishnowsky,JR,P,,2017,Utah,Kyle Whittingham
Cody Ippolito,SR,FB,,2017,Utah,Kyle Whittingham
Bradlee Anae,SO,DE,,2017,Utah,Kyle Whittingham
Kylie Fitts,SR,DE,,2017,Utah,Kyle Whittingham
Leki Fotu,SO,DT,,2017,Utah,Kyle Whittingham
Davir Hamilton,FR,DE,,2017,Utah,Kyle Whittingham
Chris Hart,SO,DE,,2017,Utah,Kyle Whittingham
Nick Heninger,FR,DE,,2017,Utah,Kyle Whittingham
Chayden Johnston,FR,PK,,2017,Utah,Kyle Whittingham
Lowell Lotulelei,SR,DT,,2017,Utah,Kyle Whittingham
Filipo Mokofisi,SR,DT,,2017,Utah,Kyle Whittingham
John Penisini,SO,DT,,2017,Utah,Kyle Whittingham
Hauati Pututau,FR,DT,,2017,Utah,Kyle Whittingham
Caleb Repp,SO,DE,,2017,Utah,Kyle Whittingham
Pita Tonga,FR,DT,,2017,Utah,Kyle Whittingham
Maxs Tupai,FR,DE,,2017,Utah,Kyle Whittingham
John Aloma,SO,LS,,2017,Utah,Kyle Whittingham
Cristian Antezana,JR,PK,,2017,Utah,Kyle Whittingham
Scott Foley,FR,DT,,2017,Utah,Kyle Whittingham
Malik Haynes,SO,DT,,2017,Utah,Kyle Whittingham
Mark Kruger,FR,DT,,2017,Utah,Kyle Whittingham
Shawn Leakehe,FR,DE,,2017,Utah,Kyle Whittingham
Noah Rodriguez-Trammell,FR,LS,,2017,Utah,Kyle Whittingham
Mika Tafua,FR,DE,,2017,Utah,Kyle Whittingham
