Player,Class,Pos,Summary,Year,School,Coach
Sidney Mbanasor,FR,WR,,2023,Utah,Kyle Whittingham
Kaimana Hanohano,FR,WR,,2023,Utah,Kyle Whittingham
Jett Meine,FR,WR,,2023,Utah,Kyle Whittingham
Peyton Rice,FR,WR,,2023,Utah,Kyle Whittingham
Josh Rose,SR,WR,,2023,Utah,Kyle Whittingham
Daidren Zipperer,FR,WR,,2023,Utah,Kyle Whittingham
Thomas Yassmin,SR,TE,"8 Rec, 89 Yds, 11.1 Avg",2023,Utah,Kyle Whittingham
Miki Suguturaga,JR,TE,"4 Rec, 42 Yds, 10.5 Avg",2023,Utah,Kyle Whittingham
Dallen Bentley,SO,TE,"1 Rec, 5 Yds, 5.0 Avg",2023,Utah,Kyle Whittingham
Noah Bennee,SO,TE,,2023,Utah,Kyle Whittingham
Cody Christensen,FR,TE,,2023,Utah,Kyle Whittingham
Hayden Erickson,SO,TE,,2023,Utah,Kyle Whittingham
CJ Jacobsen,FR,TE,,2023,Utah,Kyle Whittingham
Brant Kuithe,SR,TE,,2023,Utah,Kyle Whittingham
Luke Tucker,FR,TE,,2023,Utah,Kyle Whittingham
Keaton Bills,JR,OL,,2023,Utah,Kyle Whittingham
Kolinu'u Faaiu,SO,OL,,2023,Utah,Kyle Whittingham
Spencer Fano,FR,OL,,2023,Utah,Kyle Whittingham
Alex Harrison,JR,OL,,2023,Utah,Kyle Whittingham
Falcon Kaumatule,JR,OL,,2023,Utah,Kyle Whittingham
Jaren Kump,SO,OL,,2023,Utah,Kyle Whittingham
Sataoa Laumea,JR,OL,,2023,Utah,Kyle Whittingham
Caleb Lomu,FR,OL,,2023,Utah,Kyle Whittingham
Johnny Maea,SR,OL,,2023,Utah,Kyle Whittingham
Solatoa Moea'i,FR,OL,,2023,Utah,Kyle Whittingham
Michael Mokofisi,SO,OL,,2023,Utah,Kyle Whittingham
Tanoa Togiai,SO,OL,,2023,Utah,Kyle Whittingham
Roger Alderman,FR,OL,,2023,Utah,Kyle Whittingham
Hunter Deuel,FR,OL,,2023,Utah,Kyle Whittingham
Jacob Edmonds,FR,OL,,2023,Utah,Kyle Whittingham
Shintaro Mann,JR,OL,,2023,Utah,Kyle Whittingham
Keith Olson,FR,OL,,2023,Utah,Kyle Whittingham
Isaia Thompson,FR,OL,,2023,Utah,Kyle Whittingham
Zereoue Williams,SO,OL,,2023,Utah,Kyle Whittingham
Joey Cheek,FR,K,,2023,Utah,Kyle Whittingham
Cole Becker,JR,K,,2023,Utah,Kyle Whittingham
Chase Carter,SR,K,,2023,Utah,Kyle Whittingham
Tanner Cragun,FR,K,,2023,Utah,Kyle Whittingham
Lander Barton,SO,LB,,2023,Utah,Kyle Whittingham
Josh Calvert,JR,LB,,2023,Utah,Kyle Whittingham
Owen Chambliss,FR,LB,,2023,Utah,Kyle Whittingham
Levani Damuni,SR,LB,,2023,Utah,Kyle Whittingham
Sione Fotu,FR,LB,,2023,Utah,Kyle Whittingham
Hayden Furey,SR,LB,,2023,Utah,Kyle Whittingham
Justin Medlock,FR,LB,,2023,Utah,Kyle Whittingham
Karene Reid,JR,LB,,2023,Utah,Kyle Whittingham
Jason Siaosi,SR,LB,,2023,Utah,Kyle Whittingham
Spencer Clegg,FR,LB,,2023,Utah,Kyle Whittingham
Shay O'Kelly,FR,LB,,2023,Utah,Kyle Whittingham
Jack Bouwmeester,SO,P,,2023,Utah,Kyle Whittingham
Nathan Price,SO,P,,2023,Utah,Kyle Whittingham
Sione Vaki,SO,S,,2023,Utah,Kyle Whittingham
Ka'eo Akana,FR,DE,,2023,Utah,Kyle Whittingham
Briton Allen,JR,S,,2023,Utah,Kyle Whittingham
Miles Battle,SR,CB,,2023,Utah,Kyle Whittingham
Cole Bishop,JR,S,,2023,Utah,Kyle Whittingham
CJ Blocker,FR,CB,,2023,Utah,Kyle Whittingham
Jatravis Broughton,SR,CB,,2023,Utah,Kyle Whittingham
Elijah Davis,FR,CB,,2023,Utah,Kyle Whittingham
Jonah Elliss,JR,DE,,2023,Utah,Kyle Whittingham
Logan Fano,FR,DE,,2023,Utah,Kyle Whittingham
Van Fillinger,JR,DE,,2023,Utah,Kyle Whittingham
David Fotu,SO,DT,,2023,Utah,Kyle Whittingham
JT Greep,JR,LS,,2023,Utah,Kyle Whittingham
Johnathan Hall,FR,S,,2023,Utah,Kyle Whittingham
Nick Howe,SO,CB,,2023,Utah,Kyle Whittingham
Tao Johnson,FR,CB,,2023,Utah,Kyle Whittingham
Chase Kennedy,FR,DE,,2023,Utah,Kyle Whittingham
Kenzel Lawler,SO,CB,,2023,Utah,Kyle Whittingham
Jonah Lea'ea,FR,DE,,2023,Utah,Kyle Whittingham
Jocelyn Malaska,FR,CB,,2023,Utah,Kyle Whittingham
Faybian Marks,JR,CB,,2023,Utah,Kyle Whittingham
Gavin Nawahine,SO,DE,,2023,Utah,Kyle Whittingham
Connor O'Toole,JR,DE,,2023,Utah,Kyle Whittingham
Helaman Ofengahue,FR,DE,,2023,Utah,Kyle Whittingham
Jadon Pearson,JR,S,,2023,Utah,Kyle Whittingham
Simote Pepa,SO,DT,,2023,Utah,Kyle Whittingham
Nate Ritchie,FR,S,,2023,Utah,Kyle Whittingham
Smith Snowden,FR,CB,,2023,Utah,Kyle Whittingham
Darrien Stewart,SO,S,,2023,Utah,Kyle Whittingham
Junior Tafuna,JR,DT,,2023,Utah,Kyle Whittingham
Keanu Tanuvasa,FR,DT,,2023,Utah,Kyle Whittingham
Zemaiah Vaughn,JR,CB,,2023,Utah,Kyle Whittingham
Aliki Vimahi,JR,DT,,2023,Utah,Kyle Whittingham
Justice Brusatto,SO,LS,,2023,Utah,Kyle Whittingham
Logan Castor,SO,LS,,2023,Utah,Kyle Whittingham
Ben Durham,FR,S,,2023,Utah,Kyle Whittingham
Austin Keetch,FR,S,,2023,Utah,Kyle Whittingham
Austin LaRue,FR,DT,,2023,Utah,Kyle Whittingham
Taka Lautaha,FR,DT,,2023,Utah,Kyle Whittingham
James LeBaron,FR,DT,,2023,Utah,Kyle Whittingham
Brock Nowatzke,FR,S,,2023,Utah,Kyle Whittingham
Bobby Piland,FR,DT,,2023,Utah,Kyle Whittingham
Bryson Reeves,JR,S,,2023,Utah,Kyle Whittingham
Vili Taufatofua,SO,DE,,2023,Utah,Kyle Whittingham
Nifai Tonga,FR,DT,,2023,Utah,Kyle Whittingham
Xane Uipi,FR,CB,,2023,Utah,Kyle Whittingham
