Player,Class,Pos,Summary,Year,School,Coach
Junior Coughlin,FR,WR,,2025,Utah,Kyle Whittingham
Diezel Kamoku,FR,WR,,2025,Utah,Kyle Whittingham
Peyton Rice,SO,WR,,2025,Utah,Kyle Whittingham
Bryan Spotwood,SO,WR,,2025,Utah,Kyle Whittingham
Daidren Zipperer,SO,WR,,2025,Utah,Kyle Whittingham
Hunter Andrews,FR,TE,"10 Rec, 65 Yds, 6.5 Avg",2025,Utah,Kyle Whittingham
Dallen Bentley,SR,TE,"17 Rec, 187 Yds, 11.0 Avg",2025,Utah,Kyle Whittingham
JJ Buchanan,FR,TE,"6 Rec, 46 Yds, 7.7 Avg",2025,Utah,Kyle Whittingham
Otto Tia,SR,TE,"1 Rec, 6 Yds, 6.0 Avg",2025,Utah,Kyle Whittingham
Drew Clemens,FR,TE,,2025,Utah,Kyle Whittingham
Mitch Nielsen,FR,TE,,2025,Utah,Kyle Whittingham
Broderick Redden,FR,TE,,2025,Utah,Kyle Whittingham
Roger Alderman,SO,OL,,2025,Utah,Kyle Whittingham
Spencer Fano,JR,OL,,2025,Utah,Kyle Whittingham
Alex Harrison,SR,OL,,2025,Utah,Kyle Whittingham
Jaren Kump,SR,OL,,2025,Utah,Kyle Whittingham
Caleb Lomu,SO,OL,,2025,Utah,Kyle Whittingham
Solatoa Moea'i,JR,OL,,2025,Utah,Kyle Whittingham
Michael Mokofisi,SR,OL,,2025,Utah,Kyle Whittingham
Keith Olson,JR,OL,,2025,Utah,Kyle Whittingham
Reece Parmenter,SO,OL,,2025,Utah,Kyle Whittingham
Kalolo Ta'aga,FR,OL,,2025,Utah,Kyle Whittingham
Tanoa Togiai,SR,OL,,2025,Utah,Kyle Whittingham
Zereoue Williams,SR,OL,,2025,Utah,Kyle Whittingham
Isaiah Garcia,FR,OL,,2025,Utah,Kyle Whittingham
Nick Hallock,FR,OL,,2025,Utah,Kyle Whittingham
Brennan Molina,FR,OL,,2025,Utah,Kyle Whittingham
Kamilo Raass,FR,OL,,2025,Utah,Kyle Whittingham
Soren Shinofield,FR,OL,,2025,Utah,Kyle Whittingham
Dillon Curtis,FR,K,,2025,Utah,Kyle Whittingham
Joey Cheek,SO,K,,2025,Utah,Kyle Whittingham
Robert Petrich,SO,K,,2025,Utah,Kyle Whittingham
Lander Barton,SR,LB,,2025,Utah,Kyle Whittingham
Moroni Anae,SR,LB,,2025,Utah,Kyle Whittingham
Levani Damuni,SR,LB,,2025,Utah,Kyle Whittingham
Elijah Elliss,SO,LB,,2025,Utah,Kyle Whittingham
Johnathan Hall,JR,LB,,2025,Utah,Kyle Whittingham
Mateaki Helu,FR,LB,,2025,Utah,Kyle Whittingham
Kana'i Lopes,FR,LB,,2025,Utah,Kyle Whittingham
Cyrus Polu,FR,LB,,2025,Utah,Kyle Whittingham
Trey Reynolds,JR,LB,,2025,Utah,Kyle Whittingham
Christian Thatcher,FR,LB,,2025,Utah,Kyle Whittingham
Anthony Hernandez,FR,LB,,2025,Utah,Kyle Whittingham
Kaden Kelley,JR,LB,,2025,Utah,Kyle Whittingham
Grady Mareko,SO,LB,,2025,Utah,Kyle Whittingham
Jeremiah Caldwell,JR,DB,,2025,Utah,Kyle Whittingham
JC Hart,SO,DB,,2025,Utah,Kyle Whittingham
Jason Stokes Jr.,FR,DB,,2025,Utah,Kyle Whittingham
Orion Phillips,JR,P,,2025,Utah,Kyle Whittingham
Smith Snowden,JR,CB,,2025,Utah,Kyle Whittingham
Jackson Bennee,SO,S,,2025,Utah,Kyle Whittingham
Logan Castor,JR,LS,,2025,Utah,Kyle Whittingham
Blake Cotton,SR,CB,,2025,Utah,Kyle Whittingham
John Henry Daley,SO,DE,,2025,Utah,Kyle Whittingham
Elijah Davis,JR,CB,,2025,Utah,Kyle Whittingham
Kash Dillon,FR,DE,,2025,Utah,Kyle Whittingham
Rabbit Evans,SR,S,,2025,Utah,Kyle Whittingham
Logan Fano,JR,DE,,2025,Utah,Kyle Whittingham
Paul Fitzgerald,JR,DE,,2025,Utah,Kyle Whittingham
Brock Fonoimoana,FR,S,,2025,Utah,Kyle Whittingham
Manny Fuller,FR,S,,2025,Utah,Kyle Whittingham
Lance Holtzclaw,JR,DE,,2025,Utah,Kyle Whittingham
Tao Johnson,JR,S,,2025,Utah,Kyle Whittingham
Karson Kaufusi,FR,DT,,2025,Utah,Kyle Whittingham
Jonah Lea'ea,SO,DT,,2025,Utah,Kyle Whittingham
Jaylen Moson,FR,CB,,2025,Utah,Kyle Whittingham
Sione Motuapuaka,FR,DT,,2025,Utah,Kyle Whittingham
Nate Ritchie,JR,S,,2025,Utah,Kyle Whittingham
Pupu Sepulona,FR,DT,,2025,Utah,Kyle Whittingham
Semi Taulanga,FR,DT,,2025,Utah,Kyle Whittingham
Money Thompson,FR,CB,,2025,Utah,Kyle Whittingham
Nate Tilmon,FR,S,,2025,Utah,Kyle Whittingham
Dallas Vakalahi,SO,DT,,2025,Utah,Kyle Whittingham
Aliki Vimahi,SR,DT,,2025,Utah,Kyle Whittingham
Dilan Battle,FR,DT,,2025,Utah,Kyle Whittingham
Isaiah Brown,SO,CB,,2025,Utah,Kyle Whittingham
Alex Cloward,SO,DE,,2025,Utah,Kyle Whittingham
Jack Evans,FR,S,,2025,Utah,Kyle Whittingham
John Frank Jr.,SO,DE,,2025,Utah,Kyle Whittingham
Jaxson Jones,FR,DE,,2025,Utah,Kyle Whittingham
Ryker Kemp,FR,DE,,2025,Utah,Kyle Whittingham
Charlie King,FR,LS,,2025,Utah,Kyle Whittingham
Tommy Nelson,FR,S,,2025,Utah,Kyle Whittingham
Ashton Olevao,FR,S,,2025,Utah,Kyle Whittingham
Taniela Pepa,FR,DT,,2025,Utah,Kyle Whittingham
Donovan Saunders,JR,CB,,2025,Utah,Kyle Whittingham
Josh Sovereign,FR,S,,2025,Utah,Kyle Whittingham
Cole Standage,FR,CB,,2025,Utah,Kyle Whittingham
Mike Tauteoli,SO,DT,,2025,Utah,Kyle Whittingham
