source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Dave Terry,NA,QB,"4 Cmp, 7 Att, 26 Yds, 0 TD",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Mark Terranova*,NA,RB,"94 Att, 414 Yds, 4.4 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Steve Stratton*,NA,RB,"60 Att, 330 Yds, 5.5 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Jeff Blanc,NA,RB,"61 Att, 301 Yds, 4.9 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Wayne Bower,NA,RB,"28 Att, 90 Yds, 3.2 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Charlie Ah You,NA,RB,"43 Att, 186 Yds, 4.3 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Gil Gillenwater,NA,RB,"43 Att, 156 Yds, 3.6 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Dave Coon,NA,RB,"41 Att, 90 Yds, 2.2 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Dan Taylor,NA,RB,"22 Att, 71 Yds, 3.2 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Dan Van Valkenburg,NA,RB,"8 Att, 30 Yds, 3.8 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Tom Easley,NA,RB,"1 Att, 3 Yds, 3.0 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,John Betham*,NA,WR,"9 Rec, 229 Yds, 25.4 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Jay Miller*,NA,WR,"100 Rec, 1181 Yds, 11.8 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Lynn Zwahlen,NA,WR,"25 Rec, 324 Yds, 13.0 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Dave Affleck,NA,WR,"1 Rec, 34 Yds, 34.0 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Sam Lobue,NA,WR,"1 Rec, 68 Yds, 68.0 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Mike Pistorius*,NA,TE,"37 Rec, 457 Yds, 12.4 Avg",1973,Brigham Young,LaVell Edwards
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/LaVell_Edwards/1973_brigham-young_roster.csv,Tom Toolson,NA,TE,"2 Rec, 38 Yds, 19.0 Avg",1973,Brigham Young,LaVell Edwards
