Player,Class,Pos,Summary,Year,School,Coach
Leroy Sitake-Tanoai,SO,OL,,2017,Brigham Young,Kalani Sitake
Taipe Vaka,JR,OL,,2017,Brigham Young,Kalani Sitake
Rhett Almond,JR,K,,2017,Brigham Young,Kalani Sitake
Corey Edwards,SR,K,,2017,Brigham Young,Kalani Sitake
Andrew Mikkelsen,JR,K,,2017,Brigham Young,Kalani Sitake
Lorenzo Fauatea,FR,DL,,2017,Brigham Young,Kalani Sitake
Corbin Kaufusi,JR,DL,,2017,Brigham Young,Kalani Sitake
Corbin Kaufusi,JR,DL,,2017,Brigham Young,Kalani Sitake
Uriah Leiataua,FR,DL,,2017,Brigham Young,Kalani Sitake
Tevita Mo'unga,JR,DL,,2017,Brigham Young,Kalani Sitake
Trajan Pili,SO,DL,,2017,Brigham Young,Kalani Sitake
Rhett Sandlin,JR,DL,,2017,Brigham Young,Kalani Sitake
Sione Takitaki,JR,DL,,2017,Brigham Young,Kalani Sitake
Merrill Taliauli,JR,DL,,2017,Brigham Young,Kalani Sitake
Handsome Tanielu,SR,DL,,2017,Brigham Young,Kalani Sitake
Kesni Tausinga,SR,DL,,2017,Brigham Young,Kalani Sitake
Khyiris Tonga,FR,DL,,2017,Brigham Young,Kalani Sitake
Langi Tuifua,FR,DL,,2017,Brigham Young,Kalani Sitake
Solomone Wolfgramm,JR,DL,,2017,Brigham Young,Kalani Sitake
Tanner Baker,FR,DL,,2017,Brigham Young,Kalani Sitake
Bracken El-Bakri,SO,DL,,2017,Brigham Young,Kalani Sitake
Kainoa Fuiava,FR,DL,,2017,Brigham Young,Kalani Sitake
Motekiai Langi,FR,DL,,2017,Brigham Young,Kalani Sitake
AJ Lolohea,FR,DL,,2017,Brigham Young,Kalani Sitake
Keanu Saleapaga,FR,DL,,2017,Brigham Young,Kalani Sitake
Cody Savage,JR,DL,,2017,Brigham Young,Kalani Sitake
Wayne Tei-Kirby,SO,DL,,2017,Brigham Young,Kalani Sitake
Alden Tofa,FR,DL,,2017,Brigham Young,Kalani Sitake
Earl Tuioti-Mariner,FR,DL,,2017,Brigham Young,Kalani Sitake
Phillip Amone,JR,LB,,2017,Brigham Young,Kalani Sitake
Isaiah Kaufusi,FR,LB,,2017,Brigham Young,Kalani Sitake
Va'A Niumatalolo,SR,LB,,2017,Brigham Young,Kalani Sitake
Butch Pau'u,JR,LB,,2017,Brigham Young,Kalani Sitake
Adam Pulsipher,JR,LB,,2017,Brigham Young,Kalani Sitake
Johnny Tapusoa,SO,LB,,2017,Brigham Young,Kalani Sitake
Morgan Unga,JR,LB,,2017,Brigham Young,Kalani Sitake
Fred Warner,SR,LB,,2017,Brigham Young,Kalani Sitake
Francis Bernard,JR,LB,,2017,Brigham Young,Kalani Sitake
Francis Bernard,JR,LB,,2017,Brigham Young,Kalani Sitake
Garrett England,FR,LB,,2017,Brigham Young,Kalani Sitake
Christian Folau,FR,LB,,2017,Brigham Young,Kalani Sitake
Rylee Gautavai,SO,LB,,2017,Brigham Young,Kalani Sitake
Hirkley Latu,FR,LB,,2017,Brigham Young,Kalani Sitake
Will Sedgwick,FR,LB,,2017,Brigham Young,Kalani Sitake
Chaz Ah You,FR,DB,,2017,Brigham Young,Kalani Sitake
Zayne Anderson,JR,DB,,2017,Brigham Young,Kalani Sitake
Gavin Fowler,SR,DB,,2017,Brigham Young,Kalani Sitake
Dayan Ghanwoloku,SO,DB,,2017,Brigham Young,Kalani Sitake
Kamel Greene,SR,DB,,2017,Brigham Young,Kalani Sitake
Trevion Greene,SO,DB,,2017,Brigham Young,Kalani Sitake
Matt Hadley,SR,DB,,2017,Brigham Young,Kalani Sitake
Micah Hannemann,SR,DB,,2017,Brigham Young,Kalani Sitake
Marvin Hifo,SR,DB,,2017,Brigham Young,Kalani Sitake
Tanner Jacobson,JR,DB,,2017,Brigham Young,Kalani Sitake
Austin Lee,SO,DB,,2017,Brigham Young,Kalani Sitake
Hiva Lee,SR,DB,,2017,Brigham Young,Kalani Sitake
Michael Shelton,JR,DB,,2017,Brigham Young,Kalani Sitake
Cody Stewart,SR,DB,,2017,Brigham Young,Kalani Sitake
Troy Warner,SO,DB,,2017,Brigham Young,Kalani Sitake
Chris Wilcox,SO,DB,,2017,Brigham Young,Kalani Sitake
Isaiah Armstrong,JR,DB,,2017,Brigham Young,Kalani Sitake
Sam Baldwin,SO,DB,,2017,Brigham Young,Kalani Sitake
Caden Dortch,SO,DB,,2017,Brigham Young,Kalani Sitake
D'Angelo Gunter,FR,DB,,2017,Brigham Young,Kalani Sitake
Austin McChesney,SO,DB,,2017,Brigham Young,Kalani Sitake
Tommy Nelson,FR,DB,,2017,Brigham Young,Kalani Sitake
Sawyer Powell,SR,DB,,2017,Brigham Young,Kalani Sitake
Jonny Linehan,SR,P,,2017,Brigham Young,Kalani Sitake
Mitch Harris,JR,LS,,2017,Brigham Young,Kalani Sitake
Matt Foley,JR,LS,,2017,Brigham Young,Kalani Sitake
Brigham Tuatagaloa,FR,LS,,2017,Brigham Young,Kalani Sitake
