source,player,class,pos,summary,year,school,coach
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Ula Tolutau,FR,RB,"72 Att, 303 Yds, 4.2 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,KJ Hall,SO,RB,"30 Att, 206 Yds, 6.9 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Riley Burt,SO,RB,"23 Att, 104 Yds, 4.5 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Kavika Fonua,JR,RB,"18 Att, 87 Yds, 4.8 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Brayden El-Bakri,JR,RB,"17 Att, 67 Yds, 3.9 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Trey Dye,JR,RB,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Kyle Griffitts,SO,RB,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Creed Richardson,JR,RB,,2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Jonah Trinnaman,SR,WR,"24 Rec, 305 Yds, 12.7 Avg",2017,Brigham Young,Kalani Sitake
https://raw.githubusercontent.com/RKRoberts97/byu_football_tree/refs/heads/main/College/Coaches/College%20Head%20Coaches/Kalani_Sitake/2017_brigham-young_roster.csv,Beau Tanner,JR,WR,"12 Rec, 135 Yds, 11.3 Avg",2017,Brigham Young,Kalani Sitake
